0.011711; 0.051782; 0.199984; 5.000294; 19.996387; 499.827981
0.001459; 0.025548; 0.100383; 2.500098; 9.996913; 256.329585
0.000961; 0.010494; 0.041475; 1.002805; 3.999300; 100.013164
0.002117; 0.021387; 0.052216; 1.007407; 4.106565; 91.298809
0.002311; 0.010393; 0.030735; 0.809775; 2.815781; 70.589551
0.002703; 0.006464; 0.025950; 0.602501; 2.457417; 67.398102
0.003450; 0.006871; 0.026306; 0.632611; 2.676356; 68.543872
0.004717; 0.006409; 0.023281; 0.566488; 2.481431; 66.961442
